"genbank_accession","species","oxygen","reported_oxygen","partition_oxygen"
"GCA_000265365","Alistipes finegoldii",0.00320754219191399,0,"train"
"GCA_000374505","Alistipes onderdonkii",0.0089674004064052,0,"train"
"GCA_000154465","Alistipes putredinis",0.0010313787901528,0,"train"
"GCA_000312145","Alistipes senegalensis",0.00829975844740638,0,"train"
"GCA_024623305","Alistipes timonensis",0.00924393283513758,0,"train"
"GCA_000285455","Alistipes timonensis",0.0145790876307552,0,"train"
"GCA_000231275","Alistipes_A indistinctus",0.0188954939202508,0,"train"
"GCA_000427365","Rikenella microfusus",0.0122595354707198,0,"train"
"GCA_001443605","Salinivirga cyanobacteriivorans",0.977235890786012,0,"train"
"GCA_900168155","Macellibacteroides fermentans",0.136493883913197,0,"train"
"GCA_013409575","Macellibacteroides fermentans",0.114252189430815,0,"train"
"GCA_900108035","Parabacteroides chinchillae",0.0239820440975286,0,"train"
"GCA_024622105","Parabacteroides distasonis",0.0208120083049902,0,"train"
"GCA_000012845","Parabacteroides distasonis",0.0203486485540162,0,"train"
"GCA_014199665","Parabacteroides faecis",0.0939075349027024,0,"train"
"GCA_900624825","Parabacteroides goldsteinii",0.0552850866172176,0,"train"
"GCA_000969825","Parabacteroides gordonii",0.071576551336586,0,"train"
"GCA_000156495","Parabacteroides johnsonii",0.0254289693260376,0,"train"
"GCA_900445495","Parabacteroides merdae",0.0249674155550604,0,"train"
"GCA_001006485","Tannerella forsythia",0.0302542263432746,0,"train"
"GCA_900096565","Williamwhitmania taraxaci",0.55801798854983,0,"train"
"GCA_003177275","Chitinophaga alhagiae",0.954298871808119,1,"train"
"GCA_002557795","Chitinophaga caeni",0.937391926387957,1,"train"
"GCA_003149455","Chitinophaga deserti",0.943956845401368,1,"train"
"GCA_900168065","Chitinophaga ginsengisegetis",0.969288977052022,1,"train"
"GCA_003014595","Chitinophaga ginsengisoli",0.931616856718911,1,"train"
"GCA_003813775","Chitinophaga lutea",0.956710712024827,1,"train"
"GCA_900129465","Chitinophaga niabensis",0.955978442710337,1,"train"
"GCA_003014755","Chitinophaga niastensis",0.960273771036921,1,"train"
"GCA_009758125","Chitinophaga oryziterrae",0.934174920779759,1,"train"
"GCA_003071345","Chitinophaga parva",0.988329191136699,1,"train"
"GCA_003958645","Chitinophaga rhizosphaerae",0.955408789981233,1,"train"
"GCA_900109685","Chitinophaga rupis",0.96594812708236,1,"train"
"GCA_023156195","Chitinophaga sedimenti",0.82502591251716,1,"train"
"GCA_003412465","Chitinophaga silvisoli",0.93587076075498,1,"train"
"GCA_003259335","Chitinophaga skermanii",0.939476807957704,1,"train"
"GCA_900107795","Chitinophaga terrae",0.940616149639805,1,"train"
"GCA_014529945","Chitinophaga varians",0.941442545486518,1,"train"
"GCA_003412455","Deminuibacter soli",0.987035477687834,1,"train"
"GCA_004366355","Dinghuibacter silviterrae",0.971515456089231,1,"train"
"GCA_004118155","Edaphocola flava",0.741689550341953,1,"train"
"GCA_002355595","Filimonas lacunae",0.957402743934819,1,"train"
"GCA_014641615","Filimonas zeae",0.96112044794801,1,"train"
"GCA_000974785","Flavihumibacter petaseus",0.978095409899722,1,"train"
"GCA_014332695","Flavihumibacter stibioxidans",0.965240657711172,1,"train"
"GCA_002954265","Flavipsychrobacter stenotrophus",0.289512241492638,1,"train"
"GCA_900129295","Flavisolibacter ginsengisoli",0.950629882234749,1,"train"
"GCA_003628535","Flavisolibacter nicotianae",0.974187979997507,1,"train"
"GCA_001644645","Flavisolibacter_B tropicus",0.968983255765893,1,"train"
"GCA_003991195","Gynurincola endophyticus",0.985100483199751,1,"train"
"GCA_001623405","Hydrotalea flava",0.981386205816344,1,"train"
"GCA_003254115","Hydrotalea sandarakina",0.989144391412356,1,"train"
"GCA_007830055","Lacibacter cauensis",0.97470978752469,1,"train"
"GCA_000374125","Niabella aurantiaca",0.953053943862933,1,"train"
"GCA_900101395","Niabella drilacis",0.949302008067096,1,"train"
"GCA_022513635","Niabella ginsengisoli",0.970742477062386,1,"train"
"GCA_022512515","Niabella hibiscisoli",0.960145546565062,1,"train"
"GCA_021044425","Niabella pedocola",0.969123330281613,1,"train"
"GCA_000246855","Niastella koreensis",0.956530269666805,1,"train"
"GCA_002078015","Niastella populi",0.952708975039375,1,"train"
"GCA_002077945","Niastella vici",0.950585763811431,1,"train"
"GCA_900110245","Niastella yeongjuensis",0.964410899867686,1,"train"
"GCA_003555545","Paraflavitalea soli",0.978605185511255,1,"train"
"GCA_004291315","Pseudobacter ginsenosidimutans",0.979932998055287,1,"train"
"GCA_003991355","Pseudobacter rhizosphaerae",0.972839682345726,1,"train"
"GCA_014642875","Puia dinghuensis",0.97487808503278,1,"train"
"GCA_900167075","Sediminibacterium ginsengisoli",0.886959249180975,1,"train"
"GCA_002973575","Sediminibacterium magnilacihabitans",0.950376293965721,1,"train"
"GCA_009939005","Sediminibacterium roseum",0.937894643423672,1,"train"
"GCA_000511175","Sediminibacterium salmoneum",0.962504022485568,1,"train"
"GCA_007991655","Segetibacter aerophilus",0.965972286325784,1,"train"
"GCA_000374045","Segetibacter koreensis",0.959065351089676,1,"train"
"GCA_000379805","Lewinella cohaerens",0.899272686622711,1,"test"
"GCA_900110645","Lewinella_A agarilytica",0.867256700584765,1,"test"
"GCA_011927835","Lewinella_A antarctica",0.929292120799417,1,"test"
"GCA_014349155","Lewinella_A lacunae",0.944199045056903,1,"test"
"GCA_002631205","Lewinella_A marina",0.921735636737867,1,"test"
"GCA_923081025","Lewinella_A maritima",0.864499069343284,1,"test"
"GCA_002934605","Lewinella_A xylanilytica",0.898618071664249,1,"test"
"GCA_021729155","Membranicola marinus",0.978302160257198,1,"test"
"GCA_007993045","Phaeodactylibacter luteus",0.958312473630187,1,"test"
"GCA_003254055","Algoriphagus chordae",0.990079745172782,1,"train"
"GCA_900129785","Algoriphagus halophilus",0.992333808463541,1,"train"
"GCA_900113375","Algoriphagus hitonicola",0.994480611240814,1,"train"
"GCA_014206875","Algoriphagus iocasae",0.991348377202754,0,"train"
"GCA_000429425","Algoriphagus mannitolivorans",0.994713907782378,1,"train"
"GCA_001936475","Algoriphagus marinus",0.993558548260268,1,"train"
"GCA_000429445","Algoriphagus terrigena",0.991557935813275,1,"train"
"GCA_003259505","Algoriphagus yeomjeoni",0.989063889393081,1,"train"
"GCA_004366575","Algoriphagus zhangzhouensis",0.994729402836729,1,"train"
"GCA_003316845","Aquiflexum_A aquatile",0.991020024011762,1,"train"
"GCA_004216715","Cecembia calidifontis",0.982953303897672,1,"train"
"GCA_000298295","Cecembia lonarensis",0.990547659248326,1,"train"
"GCA_900129725","Chryseolinea serpens",0.984353845871308,1,"train"
"GCA_003990915","Chryseotalea sanaruensis",0.97937128783692,1,"train"
"GCA_900188325","Ekhidna lutea",0.98797267012378,1,"train"
"GCA_001747105","Fabibacter misakiensis",0.99393169029554,1,"train"
"GCA_900111145","Fabibacter pacificus",0.991377006194242,1,"train"
"GCA_014653175","Fabibacter thermotolerans",0.987698219824754,1,"train"
"GCA_000331535","Fulvivirga imtechensis",0.95571744785955,1,"train"
"GCA_018449405","Litoribacter ruber",0.986620696911598,1,"train"
"GCA_017811155","Lunatimonas salinarum",0.98705778979382,1,"train"
"GCA_024714495","Marinoscillum pacificum",0.991104404051998,1,"train"
"GCA_003003005","Mongoliibacter ruber",0.992745154188036,1,"train"
"GCA_014652135","Mongoliitalea lutea",0.993921730526359,1,"train"
"GCA_000346615","Nafulsella turpanensis",0.938940955153588,1,"train"
"GCA_900167975","Ohtaekwangia koreensis",0.968084458171008,1,"train"
"GCA_003347495","Pleomorphovibrio marinus",0.992655871000357,1,"train"
"GCA_003171675","Reichenbachiella versicolor",0.97543510007361,1,"train"
"GCA_001592935","Roseivirga echinicomitans",0.98192516503182,1,"train"
"GCA_001593005","Roseivirga ehrenbergii",0.984909890275537,1,"train"
"GCA_018736065","Flammeovirga kamogawensis",0.987856586712012,1,"train"
"GCA_000473365","Adhaeribacter aquaticus",0.974169749471954,1,"train"
"GCA_000382225","Hymenobacter aerophilus",0.974492321682639,1,"train"
"GCA_004765605","Hymenobacter aquaticus",0.982560565806204,1,"train"
"GCA_900141805","Hymenobacter daecheongensis",0.978831024048878,1,"train"
"GCA_014640435","Hymenobacter frigidus",0.98253037428455,1,"train"
"GCA_001816165","Hymenobacter glacialis",0.981223191521095,1,"train"
"GCA_014640315","Hymenobacter glacieicola",0.973090944454303,1,"train"
"GCA_003944705","Hymenobacter metallilatus",0.97030046510304,1,"train"
"GCA_900188255","Hymenobacter mucosus",0.977843596607136,1,"train"
"GCA_003149515","Hymenobacter nivis",0.992714935067075,1,"train"
"GCA_900142395","Hymenobacter psychrotolerans",0.966702386010066,1,"train"
"GCA_003583925","Hymenobacter rubripertinctus",0.980174909822029,1,"train"
"GCA_012273015","Hymenobacter sp012273015",0.984029699220454,1,"train"
"GCA_008271285","Hymenobacter sp012273015",0.980929640637882,1,"train"
"GCA_019492335","Hymenobacter sp017571525",0.99460333577182,1,"train"
"GCA_014638845","Pontibacter amylolyticus",0.91735294656787,1,"train"
"GCA_002846395","Pontibacter ramchanderi",0.923072111549938,1,"train"
"GCA_000373265","Pontibacter roseus",0.929488795717783,1,"train"
"GCA_003096355","Pontibacter virosus",0.910191061507768,1,"train"
"GCA_008271745","Rufibacter glacialis",0.989265538856084,1,"train"
"GCA_014138425","Rufibacter ruber",0.981568456524977,1,"train"
"GCA_014269285","Rufibacter sediminis",0.987338875385142,1,"train"
"GCA_003258365","Solirubrum edaphi",0.98654716616135,1,"train"
"GCA_003970915","Solirubrum gummosum",0.975745949417322,1,"train"
"GCA_000169175","Microscilla marina",0.991575878051356,1,"train"
"GCA_003143535","Allopseudarcicella nivalisilvae",0.996016207477187,1,"train"
"GCA_003148625","Arcicella aurantiaca",0.947930793544252,1,"train"
"GCA_000382205","Dyadobacter beijingensis",0.98982039309516,1,"train"
"GCA_014641595","Dyadobacter endophyticus",0.989715490952996,1,"train"
"GCA_003149085","Dyadobacter jejuensis",0.980305197207514,1,"train"
"GCA_900108855","Dyadobacter koreensis",0.98487547787599,1,"train"
"GCA_005860805","Dyadobacter luticola",0.984111983072906,1,"train"
"GCA_900101885","Dyadobacter soli",0.989397230123904,1,"train"
"GCA_000566685","Dyadobacter tibetensis",0.976805706977412,1,"train"
"GCA_004168285","Emticicia agri",0.94694976518733,1,"train"
"GCA_014644295","Emticicia aquatilis",0.959384719343596,1,"train"
"GCA_000263195","Emticicia oligotrophica",0.937509953163952,1,"train"
"GCA_004329705","Jiulongibacter sediminis",0.980421333397078,1,"train"
"GCA_003858645","Larkinella knui",0.960019222380403,1,"train"
"GCA_003334855","Larkinella punicea",0.962274916372887,1,"train"
"GCA_000166395","Leadbetterella byssophila",0.968108520745318,1,"train"
"GCA_900115665","Pseudarcicella hirudinis",0.973269149460209,1,"train"
"GCA_000383955","Rudanella lutea",0.899947682558697,1,"train"
"GCA_009184635","Rudanella paleaurantiibacter",0.911744056655248,1,"train"
"GCA_004005965","Sandaracinomonas limnophila",0.994149795237373,1,"train"
"GCA_900103285","Siphonobacter aquaeclarae",0.975294593223751,1,"train"
"GCA_002943425","Siphonobacter curvatus",0.978028270983992,1,"train"
"GCA_011604685","Spirosoma aureum",0.977411536585371,1,"train"
"GCA_900112365","Spirosoma endophyticum",0.966097445616505,1,"train"
"GCA_000374025","Spirosoma panaciterrae",0.958863896692848,1,"train"
"GCA_002831565","Spirosoma pollinicola",0.964763278188591,1,"train"
"GCA_002067135","Spirosoma rigui",0.911242555031801,1,"train"
"GCA_002843425","Raineya orbicola",0.912210805140818,1,"train"
"GCA_003402975","Brumimicrobium aurantiacum",0.972438242383905,1,"train"
"GCA_003025005","Brumimicrobium mesophilum",0.96470099287271,1,"train"
"GCA_002844555","Brumimicrobium salinarum",0.973368999821035,1,"train"
"GCA_007558725","Fluviicola chungangensis",0.835600890851474,1,"train"
"GCA_000194605","Fluviicola taffensis",0.89774425450851,1,"train"
"GCA_900116425","Lishizhenia tianjinensis",0.921982614376505,1,"train"
"GCA_001573155","Aequorivita aquimaris",0.963235115611856,1,"test"
"GCA_000429125","Aequorivita capsosiphonis",0.966803798939309,1,"test"
"GCA_000265385","Aequorivita sublithincola",0.966117233553762,1,"test"
"GCA_900106795","Aequorivita viscosa",0.959637615751899,1,"test"
"GCA_004368925","Algibacter lectus",0.992901658521612,1,"test"
"GCA_001747085","Algibacter_C aquaticus",0.988429380934413,1,"test"
"GCA_900115185","Algorimicrobium echini",0.986637767739573,1,"test"
"GCA_008086205","Algorimicrobium myxarmorum",0.971642930553045,1,"test"
"GCA_014641635","Aquaticitalea lipolytica",0.985301264983344,1,"test"
"GCA_000255455","Aquimarina agarilytica",0.990944758287182,1,"test"
"GCA_001632745","Aquimarina aggregata",0.990546108766869,1,"test"
"GCA_004216895","Aquimarina brevivitae",0.952699862341001,1,"test"
"GCA_001401755","Aquimarina longa",0.912992090705386,1,"test"
"GCA_016735115","Aquimarina mytili",0.970178224994471,1,"test"
"GCA_008711145","Arenibacter amylolyticus",0.981059238110139,1,"test"
"GCA_014651295","Arenibacter certesii",0.990634910061446,1,"test"
"GCA_003259375","Arenibacter echinorum",0.980741600621334,1,"test"
"GCA_002909255","Arenibacter hampyeongensis",0.986440452917357,1,"test"
"GCA_015767265","Aureivirga marina",0.973354725534082,1,"test"
"GCA_008086185","Bizionia saleffrena",0.967557974645504,1,"test"
"GCA_008086175","Bizionia saleffrena",0.96356351329514,1,"test"
"GCA_900460905","Capnocytophaga canimorsus",0.941507225374234,1,"test"
"GCA_013276265","Capnocytophaga canis",0.834900982092278,1,"test"
"GCA_000379185","Capnocytophaga cynodegmi",0.925368001050428,1,"test"
"GCA_000174755","Capnocytophaga gingivalis",0.41042598701497,1,"test"
"GCA_000411115","Capnocytophaga granulosa",0.493543947400829,1,"test"
"GCA_900187255","Capnocytophaga haemolytica",0.626006046982077,1,"test"
"GCA_003054025","Capnocytophaga leadbetteri",0.555745526332255,1,"test"
"GCA_016806995","Capnocytophaga periodontitidis",0.697423491392115,1,"test"
"GCA_000186265","Cellulophaga algicola",0.976848932477861,1,"test"
"GCA_900102165","Cellulophaga baltica",0.98342660443051,1,"test"
"GCA_000190595","Cellulophaga lytica",0.98189197204743,1,"test"
"GCA_002807055","Confluentibacter citreus",0.985938936153403,1,"test"
"GCA_003258355","Confluentibacter sediminis",0.981986692603236,1,"test"
"GCA_014643615","Croceivirga lutea",0.991880405997365,1,"test"
"GCA_001653755","Dokdonia donghaensis",0.952468623013927,1,"test"
"GCA_000382125","Eudoraea adriatica",0.954087354292624,1,"test"
"GCA_014855495","Euzebyella saccharophila",0.988945070081165,1,"test"
"GCA_002886045","Flavivirga eckloniae",0.992162415598301,1,"test"
"GCA_003268855","Flavobacterium aciduliphilum",0.917420133751572,1,"test"
"GCA_010614725","Flavobacterium ajazii",0.981069193218225,1,"test"
"GCA_001278115","Flavobacterium akiainvivens",0.960853662240646,1,"test"
"GCA_003096035","Flavobacterium album",0.879341914261453,1,"test"
"GCA_002920895","Flavobacterium alvei",0.96691272655675,1,"test"
"GCA_000419685","Flavobacterium antarcticum",0.965200764209887,1,"test"
"GCA_006539785","Flavobacterium aquatile",0.967049871718082,1,"test"
"GCA_003385115","Flavobacterium aquicola",0.977945278902894,1,"test"
"GCA_003148525","Flavobacterium araucananum",0.978427061345646,1,"test"
"GCA_003344925","Flavobacterium arcticum",0.831167914877521,1,"test"
"GCA_007990815","Flavobacterium branchiophilum",0.990467155147818,1,"test"
"GCA_900101895","Flavobacterium caeni",0.983466723921036,1,"test"
"GCA_007830415","Flavobacterium cheniae",0.9673336693885,1,"test"
"GCA_003202435","Flavobacterium cheongpyeongense",0.976954546142347,1,"test"
"GCA_900142685","Flavobacterium chilense",0.980851946831448,1,"test"
"GCA_902804485","Flavobacterium collinsii",0.967941848347032,1,"test"
"GCA_001857965","Flavobacterium commune",0.979450162003602,1,"test"
"GCA_001831475","Flavobacterium crassostreae",0.945731740043356,1,"test"
"GCA_002917885","Flavobacterium croceum",0.930113991994675,1,"test"
"GCA_003122385","Flavobacterium crocinum",0.982869679093128,1,"test"
"GCA_900148835","Flavobacterium cucumis",0.974239439746801,1,"test"
"GCA_003385895","Flavobacterium cutihirudinis",0.982230036569688,1,"test"
"GCA_002251835","Flavobacterium cyanobacteriorum",0.879345184732174,1,"test"
"GCA_000425425","Flavobacterium daejeonense",0.975367628620282,1,"test"
"GCA_004362665","Flavobacterium dankookense",0.971133832612895,1,"test"
"GCA_900129555","Flavobacterium defluvii",0.985038880655309,1,"test"
"GCA_000425445","Flavobacterium denitrificans",0.982760342838363,1,"test"
"GCA_014138495","Flavobacterium endophyticum",0.965462498428033,1,"test"
"GCA_000498495","Flavobacterium enshiense",0.930525619161413,1,"test"
"GCA_000425465","Flavobacterium filum",0.975006090573319,1,"test"
"GCA_900129545","Flavobacterium fluvii",0.969689072236649,1,"test"
"GCA_004634245","Flavobacterium foetidum",0.982091830510892,1,"test"
"GCA_900129595","Flavobacterium frigidimaris",0.980677452362354,1,"test"
"GCA_002217195","Flavobacterium frigidimaris",0.981524449584716,1,"test"
"GCA_001761465","Flavobacterium gilvum",0.961001374876189,1,"test"
